,created_at,polarity,text
0,18/9/2020,0.6041666666666665,"MI POSICIÓN CLARA SOBRE LA RENUNCIA DE JEANINE ÁÑEZ
Entré a la política para actuar coherentemente. Sin seguir los vicios de la vieja política que se acomoda según su conveniencia. Digo las cosas como son y no me gusta la mentira ni la hipocresía.
¿Acaso no pedía el país que deje su candidatura y ella se aferró a esa ambición política, descuidando la salud de los bolivianos?
¿Acaso no le criticábamos que gaste millones de bolivianos diarios en propaganda de su candidatura mientras los médicos no tenían trajes de bioseguridad?
La Presidenta Jeanine Áñez, por cuidar su candidatura, no defendió la vida de los bolivianos durante los bloqueos del MAS y murieron 40 personas por falta de oxígeno.
Jeanine Áñez pudo usar los recursos del Estado para investigar el fraude del MAS, pero no hizo nada. Al contrario, llegó a acuerdos con el masismo y en su gestión salieron libres los ministros masistas: Nemesia Achacollo, Carlos Romero y César Cocarico. Y lo que es peor, su gobierno facilitó la salida de la cárcel a Deysi Choque, responsable del asesinato de dos cívicos de Montero. ¿O acaso hay alguien que crea que salió libre de casualidad? No señores, ahí hubo arreglo.
¡Hay que ser coherentes, por Dios! El presentar su renuncia como un acto de desprendimiento es un hecho publicitario más. 
Todo político debe ser responsable de sus actos. La Presidenta no puede presentarse como la abanderada de la lucha contra el MAS, cuando ella, cuidando sus intereses electorales, permitió la rearticulación del MAS. Y una  pregunta más, ¿Qué hizo el gobierno de Jeanine Áñez para sustentar correctamente, con documentos, la denuncia contra la pedofilia de Evo Morales? 
La verdad está ante nuestros ojos. No hay gloria en alguien que renuncia cuando sabe que va a perder. Hubiéramos aplaudido esa renuncia al comenzar la Pandemia y ella se habría ocupado de cuidar la salud de los bolivianos. ¿Cuántos respiradores se habrían comprado con la plata de los bolivianos que se gastó en spots que promovían su candidatura?
Si queremos que la política cambie, hay que actuar con claridad y coherencia. Por el bien de la democracia, hay que evitar que el MAS regrese al poder. Pero no lo lograremos si seguimos a los falsos profetas de la unidad y del antimasismo. Jeanine Áñez no era una opción seria para frenar al MAS, al contrario su gestión desastrosa permitió que el masismo criminal se rearticule.
¡Esto es el detalle y desarrollo del post! ¡Las cosas como son y sin buscar dorar la píldora!"
1,18/9/2020,0.2333333333333333,"¡Gracias Oruro por el cariño, gracias por recibirnos con los brazos abiertos, gracias por creer en el cambio! Les pido que me presten su voto 5 años, me comprometo a devolverles una Bolivia productiva, con empleo, una Bolivia grande.
#CreoEnOruro #CreoEnVos"
2,18/9/2020,-0.013636363636363669,"La gente está cansada de la vieja política, de la corrupción y los negociados. 
Es tiempo de comenzar a construir una nueva Bolivia, una bolivia productiva, con trabajo. Una Bolivia con esperanza, que mire a futuro. 
Con tu voto, vamos a llevar tu voz al poder.
#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
3,19/9/2020,0.8,"¡Nos vemos en Cocha!
Hoy a partir de las 9:30 Hrs. Te esperamos en la gran caravana.
#CreoEnCochabamba #CreoEnVos"
4,19/9/2020,0.5444444444444444,"¿Por qué el biocombustible está dentro de nuestras propuestas?
Además de ser menos nocivo con el medio ambiente, el biocombustible trae grandes beneficios para el país: 
- Se producen en Bolivia
- Genera empleos
- Evita la importación de combustibles
- Equilibra la balanza comercial (nuestra plata se queda en Bolivia) 
Potenciar lo nuestro es la mejor forma de salir adelante. ¡Consumamos lo nuestro!
#CreoEnMiGente #CreoEnVos #TuVozAlPoder"
5,19/9/2020,0.9,"Gracias Cochabamba por este hermoso recibimiento. 
#CreoEnCochabamba #CreoEnVos"
6,19/9/2020,0.2,"Gracias hermanos de Cochabamba por #creer.
"
7,19/9/2020,0.35,Muchas gracias queridos hermanos de Cochabamba por #creer.
8,19/9/2020,0.35,Muchas gracias queridos hermanos de Cochabamba por #creer.
9,19/9/2020,0.1,"Quiero agradecerle a todos los cochabambinos que nos recibieron hoy con tanto cariño. 
Les pedimos que nos presten su voto 5 años, y les devolveremos una Bolivia productiva, con empleo, sin corrupción, sin vieja política. 
¡Con la voz de Cochabamba vamos a cambiar este país!
#CreoEnCochabamba #CreoEnVos #TuVozAlPoder"
