text,created_at
"Los candidatos de la gente para construir una Bolivia mejor: Corina Ferreira Dominguez, Candidata a Senadora por Pando.
#PrimeroLaGente #MesaPresidente",21/9/2020
"#EnVivo Gustavo Pedraza Merida en entrevista para el Colegio de Médicos Veterinarios de Santa Cruz.
#PrimeroLaGente #MesaPresidente",21/9/2020
"Mañana, Carlos D. Mesa Gisbert estará en las siguientes entrevistas 👉🏼:
07:00 - RED UNO
Programa: El Mañanero
https://www.facebook.com/MananeroCbba/
https://www.reduno.com.bo/senal-en-vivo
07:30 - El Deber Radio 
Programa: A primera hora 
https://www.facebook.com/eldeberradio/
#PrimeroLaGente #MesaPresidente",21/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""El Mañanero"" de Red UNO.
#PrimeroLaGente #MesaPresidente",22/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para El Deber Radio.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Pedro Lagrava, Candidato a Senador por Potosí.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Cecilia Requena Zárate y Porfirio Menacho, candidatos a Senadores por La Paz.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Marco Antonio  Paniagua, Candidato a Representante Supraestatal por Santa Cruz.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Cecilia Moyoviri, Candidata a Senadora por Beni.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Enrique Urquidi y Lucia Condori, Candidatos a Diputados Plurinominales por Oruro.
#PrimeroLaGente #MesaPresidente",22/9/2020
"Mañana Carlos D. Mesa Gisbert en entrevista por 👉🏼:
⏰07:10 - Programa: RTP Informa 
http://www.rtpbolivia.com.bo/en-vivo/
⏰19:00 - Revista Energía Bolivia
https://www.facebook.com/EnergiaBolivia/",22/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""RTP Informa"". 
#PrimeroLaGente #MesaPresidente",23/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Lola Terrazas, Candidata a Senadora por Santa Cruz.
#PrimeroLaGente #MesaPresidente",23/9/2020
"En minutos, Gustavo Pedraza Merida en la Conferencia Virtual ""Bolivia Elige"".
Sigue la entrevista por 👉🏼:
https://www.facebook.com/108820287291605/live
#PrimeroLaGente #MesaPresidente",23/9/2020
"#EnVivo Gustavo Pedraza Merida participando de la Conferencia Virtual ""Bolivia Elige"".
#PrimeroLaGente #MesaPresidente",23/9/2020
"CC es el frente con mayor cumplimiento de la exigencia de la Ley del Órgano Electoral en paridad. En alternancia va más allá del mínimo requerido por la norma que señala que se debe tener 50-50% en la titularidad de candidatos a la Asamblea. En el Senado tenemos a 8 senadoras candidatas a titulares. De 63 circunscripciones, 34 son titulares mujeres y 29 varones. 
#PrimeroLaGente #MesaPresidente 
https://bit.ly/32TmRVy",23/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: José Luis Campos, Candidato a Diputado por la Circunscripción Especial - La Paz.
#PrimeroLaGente #MesaPresidente",23/9/2020
"Carlos D. Mesa Gisbert: “La lógica dice que Arce no tiene moral alguna quien representa a un partido que hizo el más brutal fraude electoral en contra el pueblo boliviano el año pasado, con el liderazgo de Evo Morales del cual era ministro el señor Arce Catacora”.
#PrimeroLaGente #MesaPresidente
https://bit.ly/2HnuVpj",23/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: María Elena Ortega y Adrian Vega Gandarillas, Candidatos a Diputados Plurinominales por Tarija.
#PrimeroLaGente #MesaPresidente",23/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Ivanoe Herrera, Candidato a Diputado por la Circunscripción Uninominal N° 62 - Pando.
#PrimeroLaGente #MesaPresidente",23/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Coraima Salvatierra, Candidata a Diputada por la Circunscripción Uninominal N° 27 - Cochabamba.
#PrimeroLaGente #MesaPresidente",23/9/2020
"#EnVivo Gustavo Pedraza Merida en entrevista para ""Los Tiempos"".
#PrimeroLaGente #MesaPresidente",23/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Energía Bolivia"".
#PrimeroLaGente #MesaPresidente",23/9/2020
"Mañana Carlos D. Mesa Gisbert en entrevista por 👉🏼:
⏰07:30 - Bolivisión
http://www.redbolivision.tv.bo/envivo
⏰10:00 - Radio Doble 8
https://www.facebook.com/contactobolivia/
⏰18:30 - El Deber
https://m.facebook.com/GrupoELDEBER/",23/9/2020
"#EnVivo Gustavo Pedraza Merida en entrevista para ""Hola País"".
#PrimeroLaGente #MesaPresidente",24/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para la ""Revista Al Día"".
#PrimeroLaGente #MesaPresidente",24/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Jairo Guiteras, Candidato a Diputado Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente",24/9/2020
¡Felicidades Pando!,24/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Contacto Bolivia"".
#PrimeroLaGente #MesaPresidente",24/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Magaly Zabala, Candidata a Diputada Uninominal por la Circunscripción N° 63 - Pando.
#PrimeroLaGente #MesaPresidente",24/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Saúl Lara, Candidato a Diputado Plurinominal por Cochabamba.
#PrimeroLaGente #MesaPresidente",24/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Daly Santa María Aguirre, Candidata a Senadora por Potosí.
#PrimeroLaGente #MesaPresidente",24/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Beto Astorga y Rosario Torrez, Candidatos a Diputados Uninominales por la Circunscripción N° 6 - La Paz.
#PrimeroLaGente #MesaPresidente",24/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""El Deber Streaming"".
#PrimeroLaGente #MesaPresidente",24/9/2020
¡Felicidades Pando!,24/9/2020
"Mañana Carlos D. Mesa Gisbert estará participando de las siguientes entrevistas 👉🏼:
⏰07:30 - Abya Yala TV
https://www.facebook.com/AbyaYalaTv/
⏰10:00 - Radio Pío XII 
https://www.facebook.com/Pio12Cbba/",24/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para Abya Yala TV.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Andrea Barrientos, Candidata a Senadora por Cochabamba.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Desde #Beni: ¡Se siente, se siente, Mesa Presidente!
#PrimeroLaGente #MesaPresidente",25/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Radio Pío XII"".
#PrimeroLaGente #MesaPresidente",25/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Lucio Cacasaca y Floria Paco, Candidatos a Diputados Uninominales por la Circunscripción N° 9 - La Paz.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Eslinder Ribera, Candidata a Diputada Uninominal por la Circunscripción N° 58 - Beni.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: René Arebayo y Marta Rocha, Candidatos a Diputados por la Circunscripción Especial - Tarija.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Los candidatos de la gente para construir una Bolivia mejor: Senaida Rojas, Candidata a Diputada Plurinominal por Santa Cruz.
#PrimeroLaGente #MesaPresidente",25/9/2020
"Mañana Carlos D. Mesa Gisbert estará participando de las siguientes entrevistas 👉🏼:
09:00 - El Deber Radio
Programa: ¡Qué semana!
https://www.facebook.com/eldeberradio/
10:30 - Radio Marítima
Programa: Periodismo sin Photoshop 
https://www.facebook.com/maggytalavera/
21:00 - UPEA TV
Programa: El Alto decide 
https://m.facebook.com/UpeaTelevision25/",25/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""El Deber Radio"".
#PrimeroLaGente #MesaPresidente",26/9/2020
Rueda de Prensa desde #SantaCruz,26/9/2020
"#EnVivo Carlos D. Mesa Gisbert en entrevista para ""Radio Marítima"".
#PrimeroLaGente #MesaPresidente",26/9/2020
"Desde #Cochabamba: ¡Mesa, Mesa, Mesa Presidente!
#PrimeroLaGente #MesaPresidente",26/9/2020
"Desde #Oruro: ""El comercio es uno de los pilares fundamentales de nuestra economía, por eso construiremos una economía para la gente"".
#PrimeroLaGente #MesaPresidente",26/9/2020
"Desde #Beni: Construyendo con la gente una Bolivia mucho mejor.
#PrimeroLaGente #MesaPresidente",26/9/2020
